slug,title,id,volume,closed,archived,has_context,context_len,context_updated_at,context_requires_regen,context_description,linkup_annotations,scrape_error
bank-of-japan-decision-in-april,Bank of Japan Decision in April?,183525,1418416.0595580004,True,False,True,817,2026-04-28T06:48:06.141Z,True,"Bank of Japan policymakers maintained the short-term policy rate at 0.75% following the April 27-28 Monetary Policy Meeting, cementing trader consensus at 100% for no change amid escalating Middle East tensions clouding the economic outlook. Recent hotter-than-expected core inflation and a tightening labor market had built pre-meeting hike speculation, but Governor Kazuo Ueda's cautious remarks emphasized vigilance on global risks, shifting market-implied odds decisively toward hold. A split 6-3 board vote—with three dissenters favoring an increase—highlights internal hawkishness, elevating June rate hike probabilities while affirming current positioning. Only an unprecedented reversal in official confirmation could challenge this outcome, with Ueda's post-meeting press conference key for forward guidance.",0,
mlb-sea-bal-2025-08-13,Mariners vs. Orioles,37111,1418172.693621,True,False,False,0,,,,0,
lol-tes-nip-2026-05-12,LoL: Top Esports vs Ninjas in Pyjamas (BO3) - LPL Group Ascend,441525,1418002.8858470002,True,False,True,835,2026-05-13T00:53:17.301Z,True,"Top Esports enters this LPL Group Ascend BO3 as the trader-favored side, anchored by their third-place standing at 8-5 overall (18-10 maps) and a flawless 5-0 head-to-head record against Ninjas in Pyjamas since March, including a dominant 2-0 win on April 25. TES boasts a 67% winrate over the past month with a two-match streak, powered by jungler Tian's macro control, midlaner Creme's scaling threats, and ADC JackeyLove's carry potential alongside top Zuian and support fengyue. NIP languishes at 6-7 (mid-table), hampered by a 49% winrate and recent 1-2 losses to Invictus Gaming and others, though Korean imports top Hoya, jungler Guwon, and mid Care offer upset potential in patch 26.8's skirmish-heavy meta. Stakes are high: top-four finish grants direct playoffs bracket entry. No confirmed injuries or roster shifts reported.",0,
atp-alcaraz-bublik-2026-04-10,Rolex Monte Carlo Masters: Carlos Alcaraz vs Alexander Bublik,362105,1417674.5749229991,True,False,True,779,2026-04-10T18:03:20.898Z,True,"Defending champion Carlos Alcaraz enters as the top-ranked favorite against Alexander Bublik in the Rolex Monte Carlo Masters quarterfinals on clay, buoyed by his elite surface history—including last year's title—and recent straight-sets progress despite uneven play and elevated errors against Tomas Martin Etcheverry. Bublik, ranked No. 11, has surged with a flawless run, dismissing Gael Monfils and Jiri Lehecka without dropping a set via sharp serving, net approaches, and disruptive variety on the slow Monte Carlo courts. No prior head-to-head exists, but pre-match banter has added tension; mild 15-20°C weather with light winds favors baseline rallies, while Alcaraz's minor prior arm concerns linger as a watch point amid trader consensus heavily favoring the Spaniard.",0,
nba-mil-phi-2026-04-12,Bucks vs. 76ers,350438,1417499.6465910012,True,False,True,848,2026-04-13T04:18:26.002Z,True,"Philadelphia 76ers hold strong trader consensus as heavy favorites against a severely depleted Milwaukee Bucks in the NBA regular season finale at Wells Fargo Center, driven by Milwaukee's extensive injury report ruling out Giannis Antetokounmpo (left knee hyperextension and bone bruise), Kyle Kuzma (Achilles tendonopathy), Bobby Portis Jr. (left wrist sprain), Gary Trent Jr. (oblique), Myles Turner (ankle), and others amid a dismal 32-49 record eliminating playoff hopes. Playoff-secured 76ers, despite Joel Embiid out (oblique), benefit from Tyrese Maxey's availability after a recent hand tweak, home-court advantage, and motivation to fine-tune seeding with recent momentum from Maxey's scoring and playmaking. Bucks' depth crisis and rest for stars highlight the mismatch, though Philly's big-man absence tempers total points expectations.",0,
mlb-phi-wsh-2025-08-14,Phillies vs. Nationals,37224,1417253.619455,True,False,False,0,,,,0,
atp-gaston-monfils-2026-05-24,Roland Garros ATP: Hugo Gaston vs Gael Monfils,512152,1417222.562466001,True,False,True,681,2026-05-25T23:46:18.674Z,True,"Gael Monfils faces fellow Frenchman Hugo Gaston in a first-round Roland Garros matchup on outdoor clay, with Monfils competing in what has been framed as his final season before retirement. Monfils enters with a limited 2026 schedule and a ranking outside the top 200 after early exits in Australia and Madrid, though his experience on Parisian clay remains a factor. Gaston, ranked near 118, brings recent clay form from European events including Bordeaux and Hamburg, plus strong qualifying results leading into the Slam. The home-crowd dynamic and stylistic contrast between Monfils’ athleticism and Gaston’s baseline consistency shape expectations in this all-French encounter.",0,
bitcoin-price-on-february-6,Bitcoin price on February 6?,193707,1417218.146033,True,False,False,0,,,,0,
lol-fox1-t1-2026-05-12,LoL: BNK FEARX vs T1 (BO3) - Esports World Cup Korea Qualifier Playoffs,448950,1416991.152619998,True,False,True,782,2026-05-12T22:35:48.745Z,True,"T1 enters this Esports World Cup 2026 Korea Qualifier playoffs BO3 as heavy trader favorites, bolstered by their elite LCK roster featuring Faker's mid-lane mastery, Oner in jungle, and recent 2-0 sweep over BNK FEARX at a home ground event three weeks ago, showcasing superior macro and objective control. BNK FEARX, an LCK underdog, gained momentum with a 2-0 upset over KT Rolster in the qualifier's opening round, highlighted by new ADC Taeyoon—acquired via trade from Nongshim RedForce—earning MVP honors on Mel and Caitlyn for dominant carry performances. No major roster changes or patch shifts alter the meta significantly, but T1's playoff experience edges out BFX's upset potential in this upper-bracket clash, with the winner facing Hanwha Life Esports or Dplus KIA next.",0,
atp-lehecka-sinner-2026-03-29,Miami Open: Jiri Lehecka vs Jannik Sinner,316347,1416699.7948189992,True,False,True,740,2026-03-30T01:48:42.904Z,True,"Jannik Sinner arrives in the Miami Open final chasing a historic Sunshine Double after dominating Indian Wells, extending his streak of 30 consecutive sets won at ATP Masters 1000 events with straight-sets semifinal victory over Alexander Zverev on hard courts. World No. 2 Sinner holds a flawless 4-0 head-to-head edge over Jiri Lehecka, including last year's Roland Garros win, underscoring his baseline power and serving superiority that shapes trader consensus. Lehecka surges to his first Masters 1000 final—and career-high No. 14 ATP live ranking—after dismantling Arthur Fils 6-2, 6-2 in semis without facing a break all tournament, though his aggressive return faces tough tests against Sinner's spot serving amid minor rain delays.",0,
bitcoin-price-on-september-1,Bitcoin price on September 1?,39650,1416346.725723,True,False,False,0,,,,0,
nfl-kc-buf-2024-11-17,Chiefs vs. Bills,14284,1416259.405606,True,False,False,0,,,,0,
ethereum-above-on-february-15,Ethereum above ___ on February 15?,202587,1415931.702117,True,False,False,0,,,,0,
fifwc-civ-ecu-2026-06-14-exact-score,Côte d'Ivoire vs. Ecuador - Exact Score,510228,1415925.618093,True,False,True,690,2026-05-21T16:31:00.329Z,False,"Côte d'Ivoire and Ecuador meet for the first time in their 2026 FIFA World Cup Group E opener at Lincoln Financial Field, a neutral venue that levels home advantage for both sides. Ivory Coast arrives with strong recent form from African qualifiers and a deep squad featuring experienced attackers capable of exploiting transitions, while Ecuador's solid South American qualifying campaign highlighted defensive organization and set-piece threat. With Germany expected to top the group, this matchup carries significant implications for second-place advancement, where recent fitness reports and tactical adjustments from both camps will shape early momentum in a tightly contested fixture.",0,
what-price-will-bitcoin-hit-in-august-2026,What price will Bitcoin hit in August?,780132,1415450.146825,False,False,False,0,,,,0,
mlb-sd-pit-2026-04-06,San Diego Padres vs. Pittsburgh Pirates,328980,1415438.7250780007,True,False,True,822,2026-04-07T05:04:31.063Z,True,"Following San Diego Padres' 5-0 shutout of the Pittsburgh Pirates in Monday's series opener at PNC Park—where Germán Márquez tossed five scoreless innings—the rubber game of this early-season set features RHP Nick Pivetta (1-1, 6.75 ERA) versus Pirates ace Paul Skenes (1-1, 9.53 ERA). Padres (5-5) ride a three-game win streak into the matchup, while Pittsburgh (6-4) aims to rebound from snapping its five-game streak, bolstered by strong home form. Both rotations are thinned by injuries—Padres without Jason Adam (quad), Yuki Matsui (groin), and Griffin Canning (Achilles); Pirates missing Jared Jones (elbow)—with chilly mid-40s weather and light winds potentially suppressing offense. Traders eye Skenes' strikeout upside and PNC's pitcher-friendly confines against San Diego's surging bats led by Tatis and Merrill.",0,
trump-endorses-chinas-claim-to-taiwan-this-week,Trump endorses China's claim to Taiwan this week?,475052,1415153.0450299857,True,False,True,815,2026-05-18T06:01:29.632Z,True,"Trader sentiment reflects President Trump's established foreign policy record of bolstering Taiwan's autonomy through arms sales, official visits, and public criticism of Beijing's territorial assertions in the Taiwan Strait. No recent diplomatic statements, summit preparations, or policy signals from Trump or his administration point toward any reversal on this issue during the current week. This positioning aligns with longstanding US strategic ambiguity and historical patterns of continuity in cross-strait policy across administrations. While an unforeseen geopolitical crisis or abrupt bilateral development could still prompt a shift before resolution, the complete absence of preparatory rhetoric or institutional indicators sustains the market's overwhelming consensus against an endorsement occurring.",0,
nhl-car-nyi-2026-04-14,Hurricanes vs. Islanders,283311,1414911.7166210003,True,False,True,925,2026-04-15T03:17:23.627Z,True,"Carolina Hurricanes enter their regular-season finale against the New York Islanders at UBS Arena with a stellar 52-22-7 record, locked into the Metropolitan Division's top seed and using the matchup for playoff tuning, while the Islanders (43-33-5) fight slim wild-card odds needing wins and help from Philadelphia losses. Carolina edged New York 4-3 in Raleigh on April 4 behind Seth Jarvis's two goals and assist, but both squads battle injuries: Hurricanes without eight players including forwards Taylor Hall, William Carrier, and Jackson Blake plus defenseman Shayne Gostisbehere (undisclosed), and Islanders missing key blue-liners Ryan Pulock (out), Alexander Romanov (IR, shoulder), with Maxim Shabanov day-to-day. Hurricanes' elite power play (25%+) and recent momentum contrast Islanders' inconsistent defense and poor form, fostering trader consensus for a tight contest amid home-ice edge and desperation stakes.",0,
dota2-ts8-mouz-2026-07-07,Dota 2: Team Spirit vs MOUZ (BO2) - Esports World Cup Group C,653242,1414469.245414001,True,False,True,739,2026-07-01T01:00:13.915Z,True,"Team Spirit enters the Esports World Cup Group C BO2 against MOUZ with stronger historical pedigree, including multiple The International titles, while MOUZ fields a rebuilt roster anchored by experienced players like Seleri amid roster shifts earlier in 2026. The sides split their most recent BO2 in DreamLeague Season 28 group stage during February, reflecting closely contested form. Both squads have shown mixed results in recent TI 2026 European qualifiers and regional events, with Spirit posting higher win rates in key series but facing inconsistency. Home-region advantages, map pool familiarity, and the high-stakes group-stage format for EWC qualification points shape trader views on the matchup's tight implied probabilities.",0,
bitcoin-price-on-january-6,Bitcoin price on January 6?,133375,1414179.949742,True,False,False,0,,,,0,
biden-nominated-by-virtual-roll-call-before-dnc,Biden nominated before Democratic convention?,11342,1413633.241534,True,False,False,0,,,,0,
trump-signs-national-abortion-ban-in-first-100-days,Trump signs national abortion ban?,14162,1413355.506729,True,False,False,0,,,,0,
