market_slug,market_title,annotation_timestamp,annotation_title,claimed_source,url,actual_domain,issue_type,http_status
ukraine-election-called-in-2025,Ukraine election called by...?,2026-06-29 12:00:00+00,Ukrainian parliament prepares constitutional changes but cannot amend during martial law,RBC-Ukraine,https://newsukraine.rbc.ua/news/ukraine-to-transfer-part-of-its-powers-to-1782681169.html,newsukraine.rbc.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-07-01 12:00:00+00,Rating Group poll shows Zelenskyy leading first-round preferences as his approval ratings begin to recover,Ukrainska Pravda,https://www.pravda.com.ua/eng/news/2026/07/01/8041952/,pravda.com.ua,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-07-02 12:00:00+00,Reports suggest Zelensky and Zaluzhnyi discuss potential presidential election in late 2026,Pravda Balkan,https://balkan.news-pravda.com/en/world/2026/07/02/35371.html,balkan.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-07-02 12:00:00+00,Kremlin states no official information on Ukrainian elections despite media reports,Pravda Croatia,https://croatia.news-pravda.com/en/world/2026/07/02/4925.html,croatia.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-07-03 12:00:00+00,No official election date announced; Zaluzhny confirms willingness to run if autumn vote held,Ukrainska Pravda,https://news-pravda.com/world/2026/07/03/2416047.html,news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-07-03 12:00:00+00,Analysts and legal experts rule out autumn Ukrainian elections due to legal and infrastructure barriers,Pravda USA,https://usa.news-pravda.com/world/2026/07/03/816837.html,usa.news-pravda.com,propaganda,200
ukraine-election-called-in-2025,Ukraine election called by...?,2026-07-07 12:00:00+00,President Zelenskyy reiterates elections cannot be held during martial law,president.gov.ua,https://www.president.gov.ua/en,president.gov.ua,propaganda,403
ukraine-election-called-in-2025,Ukraine election called by...?,2026-07-13 12:00:00+00,President Zelenskyy seeks more European air defense support at Paris meeting,president.gov.ua,https://www.president.gov.ua/en,president.gov.ua,propaganda,403
us-announces-blockade-on-iran-byptptpt-20260622191049039,US announces blockade on Iran by...?,2026-07-09 12:00:00+00,White House Weighs Renewed Naval Blockade on Iran,Breitbart,https://www.breitbart.com/politics/2026/07/09/report-u-s-braces-prolonged-iran-conflict-weighs-naval-blockade/,breitbart.com,propaganda,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-23 12:00:00+00,US and Iran near agreement to extend ceasefire for 60 days,Financial Times,https://trump.news-pravda.com/world/2026/05/23/349772.html,trump.news-pravda.com,propaganda,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-23 12:00:00+00,Financial Times reports US-Iran agreement on 60-day ceasefire extension,Pravda USA,https://usa.news-pravda.com/usa/2026/05/23/781136.html,usa.news-pravda.com,propaganda,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-23 12:00:00+00,Trump to announce Iran peace deal framework shortly,ABC News,https://abcnews.com/International/live-updates/iran-live-updates-saudi-arabia-uae-condemn-fresh/?id=133061203,abcnews.com,wrong outlet,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-23 12:00:00+00,Russian envoy praises potential US-Iran ceasefire extension,Pravda USA,https://usa.news-pravda.com/world/2026/05/23/781132.html,usa.news-pravda.com,propaganda,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-23 12:00:00+00,U.S. and Iran reach 60-day ceasefire extension agreement,Financial Times,https://trump.news-pravda.com/world/2026/05/23/349772.html,trump.news-pravda.com,propaganda,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-23 12:00:00+00,Financial Times reports U.S. and Iran have agreed on 60-day ceasefire extension,Pravda Trump,https://trump.news-pravda.com/world/2026/05/23/349772.html,trump.news-pravda.com,propaganda,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-24 12:00:00+00,Axios reports proposed US-Iran deal involves 60-day ceasefire extension with Strait of Hormuz reopening,Axios,https://www.freemalaysiatoday.com/category/highlight/2026/05/24/axios-says-proposed-us-iran-deal-involves-60-day-ceasefire-extension,freemalaysiatoday.com,wrong outlet,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-25 12:00:00+00,Trump announces 60-day ceasefire extension and Strait of Hormuz reopening,ABC News,https://abcnews.com/International/live-updates/iran-live-updates-peace-deal-work-progress-rubio/?id=133278077,abcnews.com,wrong outlet,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-26 12:00:00+00,Reports confirm U.S. and Iran reached agreement on 60-day ceasefire extension,Pravda Trump,https://trump.news-pravda.com/world/2026/05/23/349772.html,trump.news-pravda.com,propaganda,200
us-announces-new-iran-agreementceasefire-extension-by,US announces new Iran agreement/ceasefire extension by...?,2026-05-29 12:00:00+00,President Trump to make final determination on Iran ceasefire deal after Situation Room meeting,MS NOW,https://www.ms.now/news/us-iran-deal-trump-ceasefire-agreement,ms.now,pink slime,200
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-21 12:00:00+00,"US and Iran hold high-level talks in Switzerland, agree on roadmap for final deal",NPR,https://www.npr.org/2026/06/21/g-s1-129222/us-iran-deal-lebanon-israel-strait-hormuz-jd-vance,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-21 12:00:00+00,U.S. and Iran agree on a âroadâmapâ and create HighâLevel Committee at Swiss summit,NPR,https://www.npr.org/2026/06/21/g-s1-129222/us-iran-deal-lebanon-israel-strait-hormuz-jd-vance,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-21 12:00:00+00,"U.S. and Iran agree to âroad mapâ for final deal, mediators say",NPR,https://www.npr.org/2026/06/21/g-s1-129222/us-iran-deal-lebanon-israel-strait-hormuz-jd-vance,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-22 12:00:00+00,U.S. Vice President says Iran will let IAEA inspectors return,The New York Times,https://www.nytimes.com/live/2026/06/22/world/iran-us-trump-lebanon,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-23 12:00:00+00,Dispute over nuclear inspections clouds finalizing war-ending deal,NPR,https://www.npr.org/2026/06/23/nx-s1-5867322/us-iran-finalize-war-ending-deal,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-23 12:00:00+00,Conflicting US and Iran statements on nuclear inspections cloud negotiations,NPR,https://www.npr.org/2026/06/23/nx-s1-5867322/us-iran-finalize-war-ending-deal,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-23 12:00:00+00,Iran denies US claims of agreement on nuclear inspections,Trump.news,https://www.trump.news/2026-06-25-iran-denies-us-claims-agreement-nuclear-inspections.html,trump.news,propaganda,200
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-23 12:00:00+00,U.S. and Iran Clash Over Scope of Agreed Nuclear Inspections,NPR,https://www.npr.org/2026/06/23/nx-s1-5867322/us-iran-finalize-war-ending-deal,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-23 12:00:00+00,US temporarily lifts sanctions on Iranian oil amid talks,The New York Times,https://www.nytimes.com/live/2026/06/22/world/iran-us-trump-lebanon,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-24 12:00:00+00,U.S. confirms no final nuclear instrument signed as June 14 deadline passes,NPR,https://www.npr.org/2026/06/21/g-s1-129222/us-iran-deal-lebanon-israel-strait-hormuz-jd-vance,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-24 12:00:00+00,UN Nuclear Chief Says Inspections Will Occur but Iran Insists Only After Final Deal,NPR,https://www.npr.org/2026/06/24/g-s1-129770/iran-nuclear-inspection,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-25 12:00:00+00,Mediators set up HighâLevel Committee to oversee implementation,NPR,https://www.npr.org/2026/06/21/g-s1-129222/us-iran-deal-lebanon-israel-strait-hormuz-jd-vance,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-25 12:00:00+00,Iran denies US claims of agreement on nuclear inspections,Trump.news,https://trump.news/2026-06-25-iran-denies-us-claims-agreement-nuclear-inspections.html,trump.news,propaganda,200
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-27 12:00:00+00,"US strikes multiple targets in Iran in response to tanker attack, challenging ceasefire",NPR,https://www.npr.org/2026/06/27/nx-s1-5872954/us-strikes-iran,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-28 12:00:00+00,US and Iran agree to halt attacks in Strait of Hormuz amid ceasefire tensions,The New York Times,https://www.nytimes.com/live/2026/06/28/world/us-iran-strikes-hormuz,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-29 12:00:00+00,Trump says U.S.âIran talks will resume in Doha after weekend attacks,NPR,https://www.npr.org/2026/06/29/nx-s1-5874618/us-iran-talks,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-iran-final-nuclear-deal-by-20260621201254412,US-Iran Final Nuclear Deal by…?,2026-06-30 12:00:00+00,Trump warns of renewed bombing if U.S.âIran deal falls short,NPR,https://www.npr.org/2026/06/23/nx-s1-5867322/us-iran-finalize-war-ending-deal,npr.org,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-04-23 12:00:00+00,Trump says US-Iran talks could resume soon but no schedule set,AP News,https://apnews.com/live/iran-war-israel-trump-04-14-2026,apnews.com,wrong outlet,200
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-04-26 12:00:00+00,Iran’s top diplomat returns to Pakistan after talks canceled,AP News,https://apnews.com/live/iran-war-israel-trump-04-26-2026,apnews.com,wrong outlet,200
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-05 12:00:00+00,U.S. expands naval blockade of Iranian ports,AP News,https://apnews.com/article/trump-iran-war-conflict-blockade-2026-04-18,apnews.com,dead link,404
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-05 12:00:00+00,US‑Iran cease‑fire extension announced,AP News,https://apnews.com/article/iran-us-israel-trump-lebanon-2026-04-11,apnews.com,dead link,404
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-06 12:00:00+00,Qatar’s top diplomat meets US Vice President to discuss Mideast negotiations,AP News,https://apnews.com/live/trump-administration-updates-05-08-2026,apnews.com,wrong outlet,200
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-08 12:00:00+00,Trump announces 3-day Russia-Ukraine ceasefire,AP News,https://apnews.com/live/trump-administration-updates-05-08-2026,apnews.com,wrong outlet,200
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-08 12:00:00+00,Trump announces 3-day Russia-Ukraine ceasefire,AP News,https://apnews.com/live/trump-administration-updates-05-08-2026,apnews.com,wrong outlet,200
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-08 12:00:00+00,Qatar’s top diplomat meets US Vice President to discuss Middle East negotiations,AP News,https://apnews.com/live/trump-administration-updates-05-08-2026,apnews.com,wrong outlet,200
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-13 12:00:00+00,US‑Iran indirect talks stall after Iranian envoy departs Pakistan,AP News,https://apnews.com/article/trump-rejects-iran-proposal-2026-04-30,apnews.com,dead link,404
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-16 12:00:00+00,"US announces “Project Freedom” to guide ships through Hormuz, then pauses it",AP News,https://apnews.com/article/shipping-firms-whipsawed-hormuz-03af894eaddb8ede53928babc76e2,apnews.com,dead link,404
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-18 12:00:00+00,"US‑Iran cease‑fire expires, no in‑person meeting reported",AP News,https://apnews.com/article/iran-us-war-2026-05-18,apnews.com,dead link,404
us-x-iran-diplomatic-meeting-by-329,US x Iran diplomatic meeting by...?,2026-05-23 12:00:00+00,Trump says US and Iran have 'largely negotiated' peace deal,The New York Times,https://www.nytimes.com/live/2026/05/23/world/us-iran-war-trump,nytimes.com,dead link,"ERR:[Errno 8] nodename nor servname provided, or not known"
